tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1853151280765743504',@robinmonotti https://t.co/WPNrETda9Z,qme,Reply,0,0,0,0,7,2024-11-03 19:04:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/Gbe3QNpaAAATKMy.jpg
'1853073050935160835',RT @The4thWayYT: 😏 https://t.co/ZUBOJ7d5jN,qme,Retweet,217,2465,395,49,63204,2024-11-03 13:53:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GbdwHRsbQAAKCCo.jpg
'1852732838782644604',@ChristIsComing5 Amen,en,Reply,0,0,0,0,4,2024-11-02 15:21:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1852350761281188227',"@rumilyrics ""The blues get the blues, but the view from the top
Is the ocean in a drop""",en,Reply,0,0,0,0,459,2024-11-01 14:03:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1852048292991111416',@AlchemistJedi I hope so. Thank you so much.,en,Reply,0,1,0,1,4,2024-10-31 18:01:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1851608953681014792',@Andy66202501 @BGatesIsaPyscho From my own experience I can't help but think Kilmacud/Stillorgan is ground zero for a lot of these issues.,en,Reply,0,0,0,0,323,2024-10-30 12:55:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1851360388811567304',"@CSharpDad @disclosetv Yes, changes are happening thankfully. C# is awesome btw.",en,Reply,0,1,0,1,4,2024-10-29 20:28:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1851347154108830142',@CSharpDad @disclosetv The world is fucked right now. Been watching USA with bated breath ❤️,en,Reply,0,0,0,1,7,2024-10-29 19:35:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1851345448789033441',"@CSharpDad @disclosetv In Irish politics right now there are no good choices, that's all.",en,Reply,0,2,0,1,7,2024-10-29 19:28:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1851341616348344383',@CSharpDad @disclosetv https://t.co/UFpXLJ5XQM,qme,Reply,0,0,0,1,16,2024-10-29 19:13:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GbFJYvzX0AA65cC.jpg
'1851266228326686844',@Justin_Grome https://t.co/H7h89u0TYK,qme,Reply,1,0,0,0,118,2024-10-29 14:13:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GbEE0SfXMAAJU3O.jpg
'1851012507898355957',https://t.co/UipUn6Env0 https://t.co/y4RT7DUxoD,zxx,Tweet,0,0,0,0,18,2024-10-28 21:25:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.instagram.com/p/Ce3oWXDIZ3l/?hl=en,photo,https://pbs.twimg.com/media/GbAd-IkWEAAW5tl.png
'1851011459595067774',https://t.co/qk7G6goyGF,zxx,Tweet,0,1,0,0,16,2024-10-28 21:21:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.irishtimes.com/life-and-style/food-and-drink/restaurant-reviews/popular-dublin-restaurant-beaufield-mews-to-close-after-70-years-1.4025219,,
'1851010910929760668',https://t.co/nuFxQZ4F0X,zxx,Tweet,0,1,0,0,13,2024-10-28 21:19:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.irishtimes.com/news/social-affairs/religion-and-beliefs/fr-tony-coote-obituary-a-priest-who-found-hope-in-adversity-1.4001608,,
'1066112941789896704',RT @RTEOne: Fr Tony Coote talks to Ryan about his faith and not fearing the end after being diagnosed with MND #latelate https://t.co/tsNUlKoQ3Y,en,Retweet,3,317,65,10,,2018-11-23 23:35:07,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",#latelate,,video,https://video.twimg.com/amplify_video/1066112564587708417/vid/1280x720/O4QJjVRy70byPQPC.mp4?tag=8
'1850114278629503304',"RT @KaraboNtshweng: While you praying for that life partner, pray that their family are good people too.",en,Retweet,1583,38233,8385,110,816757,2024-10-26 10:56:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1850597753425998182',"RT @CilComLFC: BREAKING: More than 10,000 Christians are currently marching through the streets of Dublin, Ireland in a ‘March for Jesus’.

This is truly incredible. Is the West finally waking up? 🙏 https://t.co/MbDVyjeg8C",en,Retweet,1460,88293,16210,1274,1201709,2024-10-27 17:57:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1850597563516252162/vid/avc1/576x1024/Kg3Al1quFH_2Tyoo.mp4?tag=16
'1850314549322485992',@poeticalphotos https://t.co/RtQIwu8EDh,qme,Reply,0,1,0,0,377,2024-10-27 00:12:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/Ga2jRdWW0AAXSje.jpg
'1850302650073366976',"@GTAesthetic_ I hear Roygbiv, I like ❤️",sv,Reply,0,0,0,0,40,2024-10-26 23:25:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1849802264489193813',RT @weebuns8: @LeoVaradkar https://t.co/q66dy6XkTQ,qme,Retweet,0,6,1,0,72,2024-10-25 14:16:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GavRWxbXEAEwums.jpg
'1844641124180201664',"RT @ahabahmath2024: Deuteronomy 32:32-33
[32]For their vine is of the vine of Sodome, and of the fields of Gomorah: their grapes are grapes of gall, their clusters are bitter.
[33]Their wine is the poison of dragons, and the cruell venime of Aspes.",en,Retweet,0,1,1,0,25,2024-10-11 08:28:10,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1849672526307156243',"RT @HeineKapp: But he said to me, “My grace is sufficient for you, for my power is made perfect in weakness.”...
2 Corinthians 12:9",en,Retweet,19,721,149,17,6457,2024-10-25 05:41:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1849574429401202843',RT @SimonClynes: @SolidXplorer @NoelRock @LeoVaradkar I imagine Leo is pretty stressed about something,en,Retweet,0,1,1,0,45,2024-10-24 23:11:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1849574429401202843',@SolidXplorer @NoelRock @LeoVaradkar I imagine Leo is pretty stressed about something,en,Reply,0,1,1,0,45,2024-10-24 23:11:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1849070101670109231',"RT @CormacLaffan: A sudden rush to fill the benches with ""politically friendly"" judges this close to the end of the 33rd Dáils term makes me suspicious. https://t.co/v617Mc3O2Y",en,Retweet,9,201,55,24,11285,2024-10-23 13:47:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1849070084251119616/pu/vid/avc1/1288x720/bf7pWWEiISGwvbVz.mp4?tag=12
'1849031327170875566',"RT @Margare69196521: The world will ask you who you are, and if you do not know the world will tell you… Carl Jung https://t.co/ni4P90UKPM",en,Retweet,3,366,56,9,2980,2024-10-23 11:13:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GakUMDzWAAAF8r_.jpg
'1849024503940104359',"@OwethuH2019 @itz_dayum Tom Ford - Oud Wood

nothing else comes close",en,Reply,0,2,0,0,323,2024-10-23 10:46:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1848323706747040232',"@churchtalkative Did you not see the state of Jeremiah, Elijah, etc?",en,Reply,0,0,0,0,18,2024-10-21 12:21:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1848031829606936666',RT @piitures: https://t.co/TFbYwNoge2,zxx,Retweet,50,682,140,7,41588,2024-10-20 17:01:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GaWHJ1LWEAA5CtL.jpg
'1847956978674421948',"RT @paddymacc1: Ireland has a booming economy according to Taoiseach (PM) Simon Harris, yet we have a General Election in Ireland in possibly three weeks time and more than 50% of the ruling party's elected representatives are not seeking re-election https://t.co/pn1m8WwcPh",en,Retweet,1,56,12,2,1841,2024-10-20 12:04:11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/GaVDEoVXAAA3uEx.jpg
'1847705154524487764',"@Mick_O_Keeffe Why pick on only one party? 
They’re all the same",en,Reply,0,0,0,0,25,2024-10-19 19:23:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1846609848680829130',"RT @John_M_Q: ""I have been crucified with Christ. It is no longer I who live, but Christ who lives in me. And the life I now live in the flesh I live by faith in the Son of God, who loved me and gave himself for me."" - Galatians 2:20",en,Retweet,1,22,4,2,298,2024-10-16 18:51:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1846982278527828284',"RT @500sahara: Be patient. God will administer justice. 

For the Lord is a God of justice; blessed are all those who wait for Him.",en,Retweet,1,65,12,1,717,2024-10-17 19:31:05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1841690137513935359',"RT @365Pathway: For to me to live is Christ, and to die is gain. 

- Philippians 1:21 - KJV",en,Retweet,18,601,80,12,5694,2024-10-03 05:02:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,,,
'1846994911843045787',"RT @MaureenNgasala: Love people, even if you've been betrayed and backstabbed",en,Retweet,0,9,2,0,260,2024-10-17 20:21:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1846838552912343489',RT @prayerfountain2: The Will of God will never take you where the grace of God will not protect you!,en,Retweet,0,29,7,1,617,2024-10-17 09:59:58,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1847186952308568223',"RT @Sincerely_AO: Here’s an uplifting bible verse from Psalms 34:18, it says, “The Lord is close to the brokenhearted; he rescues those whose spirits are crushed.”",en,Retweet,90,1517,287,7,29075,2024-10-18 09:04:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1847231264278933741',"RT @CormacLaffan: @paddymacc1 His response to questions about it didn't convince me of much tbh.
Something very strange happened here. https://t.co/oankxj8w8m",en,Retweet,3,38,2,4,5919,2024-10-18 12:00:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1847231244028858368/pu/vid/avc1/1288x720/MGFvgIf-G_uokXVA.mp4?tag=12
'1847166101508985103',"RT @paddymacc1: Leo Varadkar goes to Washington, meets with the head of the CIA, comes home and immediately resigns from the job he always wanted, and his two top lieutenants also immediately rule themselves out of contention for the job 'they' always aspired to, in favour of an imbecile",en,Retweet,87,1028,232,115,157906,2024-10-18 07:41:31,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1847049260866433164',"@beholdisrael This you? I wouldn’t call this tweet holy 

https://t.co/jJQe3ovPlh",en,Reply,0,1,0,1,152,2024-10-17 23:57:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://x.com/beholdisrael/status/1846911192670859545?s=46,,
'1847050821868966269',@beholdisrael I guess violence is only evil when it’s against one of your own,en,Reply,0,0,0,0,27,2024-10-18 00:03:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1846907270921077064',@JoeBangles11 @JamesBlunt @officialcharts Nice try Julie,en,Reply,0,26,0,2,1719,2024-10-17 14:33:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1846513711311192248',RT @kenzsinterlude: Spirit is so clever. You were not being attacked. You were being shown the way.,en,Retweet,33,275,63,1,6833,2024-10-16 12:29:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1846193062407819560',"RT @HolyBiblePosts: Praise the Lord, all you nations. Praise the Lord for his glory and strength. - Psalm 96:7",en,Retweet,11,611,88,6,6174,2024-10-15 15:15:01,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'1846155261091762276',"RT @BethFuschetti: ""God is light, and in him is no darkness at all.""

1 John 1:5 (KJV)",en,Retweet,29,1333,183,27,16352,2024-10-15 12:44:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1846037326972977519',RT @ChristIsComing5: https://t.co/V2BS0XieZW,zxx,Retweet,123,5850,664,140,69971,2024-10-15 04:56:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GZ5xJluXQAEh5rt.jpg
'1844725272240861228',"RT @LaditAbari: We all have different gifts, according to the grace given to each of us. If your gift is prophesying, then prophesy in accordance with your faith; if it is serving, then serve; if it is teaching, then teach; if it is to encourage, then give encouragement; if it is giving, then give generously; if it is to lead, do it diligently; if it is to show mercy, do it cheerfully. __Romans 12:6-8.",en,Retweet,0,2,1,0,203,2024-10-11 14:02:32,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1845063662475587830',@q_slavic https://t.co/pPFmAZeHtr,qme,Reply,0,1,0,0,55,2024-10-12 12:27:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/fairyartmother/status/1841419924146651403,,
'1844286838447497406',RT @WalkwithGod7: Amen. https://t.co/3DpOrxNlhU,en,Retweet,69,991,147,19,17393,2024-10-10 09:00:22,"<a href=""https://www.integromat.com/oauth/cb/twitter"" rel=""nofollow"">1819068727926685696WalkwithGod</a>",,,photo,https://pbs.twimg.com/media/GZg5GzNXYAYbVxj.jpg
'1844332552754249853',RT @HolyBibleNIrV: Wise people see danger and go to a safe place. But childish people keep going and suffer for it. - Proverbs 22:3,en,Retweet,5,147,35,0,1755,2024-10-10 12:02:01,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'1844104796787314703',"RT @RachelJorich: Have I not commanded you? 
Be strong and of good courage;
do not be afraid, nor be dismayed,
for the Lord your God is with you
wherever you go.
Joshua 1:9",en,Retweet,1,24,2,2,313,2024-10-09 20:57:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1841549964704678395',RT @PositivePsalms: My whole life is in your hands. Save me from the hands of my enemies. Save me from those who are chasing me. - Psalm 31:15,en,Retweet,43,1283,205,11,16472,2024-10-02 19:45:00,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'1840699638258512046',RT @thematrixwizard: https://t.co/EeOzNZELSo,zxx,Retweet,80,617,108,6,19902,2024-09-30 11:26:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GYt6kOxXoAEhNSv.jpg
'1841397247717544231',"RT @foun_dan: A new commandment I give to you, that you love one another; as I have loved you, that you also love one another.
John 13:34",en,Retweet,6,376,69,18,4096,2024-10-02 09:38:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1841239634795237826',"RT @RachelJorich: ""The clearest witness 
of what we truly believe 
about the Gospel is how 
we treat people who have 
mistreated us.""",en,Retweet,0,22,4,1,351,2024-10-01 23:11:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1841063637340815842',RT @LisaNickelson4: Love is the answer. https://t.co/CmFP1SuAZO,en,Retweet,128,935,267,30,32013,2024-10-01 11:32:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GYzFnroWoAI3qBY.jpg
'1840930885769834669',"RT @PositivePsalms: Lord, I love the house where you live. I love the place where your glory is. - Psalm 26:8",en,Retweet,26,715,89,12,7587,2024-10-01 02:45:00,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'1840583101975568755',"RT @annamlulis: “Before I formed you in the womb I knew you...”
Jeremiah 1:5",en,Retweet,21,1691,184,39,19231,2024-09-30 03:43:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1840829115877978436',RT @WalkwithGod7: https://t.co/YxklbnQ1AT,zxx,Retweet,39,361,59,5,8862,2024-09-30 20:00:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GYvwU2xaYAA9rGz.jpg
'1839707197762052115',"RT @jcanyanwu: Proverbs 3:5-6 - “Trust in the Lord with all your heart, and lean not on your own understanding; In all your ways acknowledge to him, and he will make your paths straight.”",en,Retweet,0,2,1,0,36,2024-09-27 17:42:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1839624825427345621',RT @markwwill: God’s steadfast love endures forever.,en,Retweet,0,34,3,0,377,2024-09-27 12:15:11,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,
'1838964400897544474',RT @HeatherJ2652: how amazing is He 🙌👑🙇‍♀️🙇‍♀️ https://t.co/4Crud4lold,en,Retweet,2,124,38,18,1204,2024-09-25 16:30:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GYVQYADXEAAApE5.jpg
'1838795903735390229',RT @Bible365_: Roman's 8:38-39 https://t.co/B9KFKInoyA,en,Retweet,189,3319,462,31,67955,2024-09-25 05:21:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GYS3H8LXkAAcjyB.jpg
'1838414750192992435',RT @WalkwithGod7: https://t.co/TJUfbWhLUw,zxx,Retweet,37,878,108,4,13652,2024-09-24 04:06:47,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,photo,https://pbs.twimg.com/media/GYNceM9XwAAFB3C.jpg
'1838342101026972138',RT @ChristIsComing5: https://t.co/2IWSHbLteN,zxx,Retweet,1193,22689,3451,2820,447816,2024-09-23 23:18:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GYMaZPtXYAAG5Nh.jpg
'1838019823118225571',RT @ChristIsComing5: He is the Word of God. No other words necessary. https://t.co/EDTj3DXq0L,en,Retweet,2,87,14,7,1240,2024-09-23 01:57:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GYH1ScyW8AAQ36b.jpg
'1836535672858902713',"RT @Paula_White: When Elijah was battling depression, God didn’t send an angel to preach to him, tell him to pray more, rebuke him or condemn him. He sent an angel to comfort him while he rested. Sometimes, a person just needs comfort.",en,Retweet,637,9326,1764,163,174697,2024-09-18 23:40:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1836740073712214198',"Acts 27:23
Last night an angel of the God to whom I belong and whom I serve stood beside me and said, ‘Do not be afraid, Paul. You must stand trial before Caesar; and God has graciously given you the lives of all who sail with you.",en,Tweet,0,0,0,0,51,2024-09-19 13:12:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1835483964435583251',RT @WalkwithGod7: https://t.co/XD1ZI4yCqy,zxx,Retweet,276,7445,982,88,123434,2024-09-16 02:00:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GXjy8ERb0AAs17j.jpg
'1835284931485798530',"RT @PearlandPiper: Do not be overcome by evil, but overcome evil with good.

Romans 12:21

⚔️🕊️🌿",en,Retweet,23,1012,126,15,12590,2024-09-15 12:50:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1835011883776328048',RT @GodlyTeachings: Wait patiently. God's timing is always better than your own plans.,en,Retweet,55,2302,392,25,36212,2024-09-14 18:45:00,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'1834142724414411064',@Keir_Starmer “You have every right to be angry” at the things the state gives you permission to be angry with,en,Reply,0,0,0,0,6,2024-09-12 09:11:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1833220946414456885',RT @Stopworkplacebu: https://t.co/kS1iw19UNS,zxx,Retweet,311,2646,535,50,60206,2024-09-09 20:08:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GXDovF0XYAEqkLM.jpg
'1832907420827562011',@UltraDane If everything is the same the world over then the global regime can rule the same the world over,en,Reply,0,0,0,0,85,2024-09-08 23:22:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1832655744316932358',RT @amor_fatti: — Glennon Doyle Melton https://t.co/Q3myyyA41I,fi,Retweet,767,3945,854,8,103747,2024-09-08 06:42:33,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GW7mr7sXYAAQpHe.jpg
'1830316852385599664',RT @thematrixwizard: https://t.co/vzuHyC5UGe,zxx,Retweet,113,654,126,16,13548,2024-09-01 19:48:37,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1830316819875295233/pu/vid/avc1/720x1280/rBBatD9XvYsxWu1p.mp4?tag=12
'1829991696882373116',@EuropeInvasionn https://t.co/LvmrCcIAs1,qme,Reply,0,0,0,0,68,2024-08-31 22:16:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/GWVvvvzWwAAnFnN.jpg
'1828440613592719418',"RT @withlovesole: Some still question the existence of God. For others of us, it’s the only thing we know for sure.",en,Retweet,53,770,214,17,23450,2024-08-27 15:33:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1828513913480097972',@NickHachey1 @TheLiberal_ie I believe something heinous has been going on and this is a cover for his resignation. Ireland is being intentionally destroyed. This is a symptom of a much bigger problem.,en,Reply,0,2,0,0,66,2024-08-27 20:24:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1827838047611711925',https://t.co/Wws3qpfFND,zxx,Tweet,0,1,0,0,34,2024-08-25 23:38:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GV3I_vzWAAANh08.jpg
'1827740816288125375',"RT @Mickmac3210: @NewstalkFM The truth as to why this creep resigned as Taoiseach still has to come out. 

If there was any true journalist in newstalk, you would investigate this.",en,Retweet,0,77,2,1,1257,2024-08-25 17:12:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1826725750252445739',RT @nate_postlethwt: You’ll know you’re the scapegoat when you have a strong reaction to something hurtful done to you and the focus is on how you reacted vs. what caused you pain.,en,Retweet,466,2199,452,37,59893,2024-08-22 21:58:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1825995275502027126',@GodblessEire @TheLiberal_ie The real news right here,en,Reply,0,3,0,0,72,2024-08-20 21:36:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1824913030108348453',"RT @thoughtsRseeds: The only language able to express the whole truth is silence.

~Ramana Maharshi",en,Retweet,27,260,58,0,6907,2024-08-17 21:55:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1824503490825040325',RT @RealTalkKim: You should be flattered. There was a group effort to take you down and you are still standing. God’s hand is on your life! 💪🏼🙏🏼,en,Retweet,153,2824,442,161,59260,2024-08-16 18:48:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1820994934523953597',RT @420roundabout: The ending won't be for everyone... https://t.co/8fo2X3jH3B,en,Retweet,260,1790,508,56,141615,2024-08-07 02:26:39,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1820994480075317248/pu/vid/avc1/576x1024/7dW1f3T38F5fya_9.mp4?tag=12
'1820749875996205173',RT @BGatesIsaPyscho: This is exactly where we’re at 👇 https://t.co/Ihgr0JP6Fk,en,Retweet,733,13499,4410,238,433220,2024-08-06 10:12:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GUSaXF8XcAA9MqQ.jpg
'1819853836632424710',"RT @wolsned: We are all being played.

Good night.",en,Retweet,0,110,3,7,1790,2024-08-03 22:52:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1819762590957895965',RT @wolsned: Revolution is the only Solution. https://t.co/GXkbHUySMJ,en,Retweet,8,761,185,33,15453,2024-08-03 16:49:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GUEYbiCW8AAChXl.jpg
'1820143099739521173',RT @ChristIsComing5: https://t.co/s11hgZpcpZ,zxx,Retweet,151,4058,602,54,64025,2024-08-04 18:01:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GUJygKXWQAAX8pc.jpg
'1819759221023318164',"RT @ChristIsComing5: Psalm 113:4 KJV
The Lord is high above all nations, and his glory above the heavens.",en,Retweet,0,21,6,0,468,2024-08-03 16:36:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1819440645129244744',RT @33StrategiesBot: https://t.co/soraL7biGR,zxx,Retweet,10,54,9,0,4430,2024-08-02 19:30:28,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>",,,photo,https://pbs.twimg.com/media/GT_zoATXoAA3y5q.jpg
'1819382002484666559',"RT @33StrategiesBot: Defeat is a stern teacher, and your beaten opponent today may be wiser tomorrow.",en,Retweet,15,131,20,3,3581,2024-08-02 15:37:26,"<a href=""https://www.socialchamp.io"" rel=""nofollow"">SocialChamp IO </a>",,,,
'1819308414800986388',RT @iluminatibot: Don't let them normalize myocarditis like they did autism,en,Retweet,197,13669,3419,116,287958,2024-08-02 10:45:01,"<a href=""https://google.com"" rel=""nofollow"">illuminatibot</a>",,,,
